Species,Video,stridenumber,subs_diam,subs_ori,subs_hght,hipTD,kneeTD,ankleTD,hlTD,hipMID,kneeMID,ankleMID,hlMID,hipLO,kneeLO,ankleLO,hlLO,shoulderTD,elbowTD,wristTD,flTD,shoulderMID,elbowMID,wristMID,flMID,shoulderLO,elbowLO,wristLO,flLO,subs_compl,tree_species,meanElbowAng,meanKneeAng,meanFLAng,meanHLAng,elbowYld,kneeYld,shoulderExcur,hipExcur,flExcur,hlExcur,horizVsang,incVsdec,sex,age,PE_1,PE_2,PE_3,PE_4,PE_5,PE_6,PE_7,PE_8,PE_9,PE_10,PE_11,PE_12,PE_13,Mass,subs_diam_std
Lemur_catta,GX011843.MP4_4467,1,0.065,44.6,3.932,17.35966667,108.4543333,78.316,62.88766667,28.39,112.436,75.60933333,67.67,134.375,170.337,149.9653333,139.551,NA,NA,123.404,NA,NA,NA,NA,NA,26.411,122.3546667,179.4856667,50.93366667,0.0009114,Melia_azedarach,NA,130.4091111,NA,101.2193333,NA,-3.981666667,NA,117.0153333,NA,76.66333333,0.287973954,0.702153053,unknown,adult,0.418330776,-0.016119079,0.001196969,0.000163995,0.00311816,0.503288467,0.000708107,4.15E-16,-1.63E-10,-0.707106781,1.49E-10,4.51E-16,8.81E-09,2.21,0.499017679
Lemur_catta,GX011843.MP4_4467,2,0.065,44.6,3.932,8.840333333,84.68166667,91.74733333,64.90766667,17.21566667,74.20966667,62.98233333,90.302,130.12,153.4413333,80.79633333,142.6723333,69.7,60.63966667,178.142,123.1173333,39.78233333,NA,NA,92.08666667,10.20766667,118.043,149.884,39.828,0.0009114,Melia_azedarach,NA,104.1108889,81.47266667,103.79,NA,10.472,59.49233333,121.2796667,83.28933333,77.76466663,0.287973954,0.702153053,unknown,adult,0.418330776,-0.016119079,0.001196969,0.000163995,0.00311816,0.503288467,0.000708107,4.15E-16,-1.63E-10,-0.707106781,1.49E-10,4.51E-16,8.81E-09,2.21,0.499017679
Lemur_catta,GX011843.MP4_4467,3,0.065,44.6,3.932,7.933666667,56.361,60.568,89.12333333,21.19166667,69.82933333,64.55733333,93.576,93.65,116.432,106.85,130.6576667,NA,NA,148.4046667,NA,36.97466667,79.54666667,113.289,100.0323333,2.439333333,109.5456667,147.3513333,45.005,0.0009114,Melia_azedarach,NA,80.87411111,NA,109.8905,NA,-13.46833333,NA,85.71633333,NA,41.53433337,0.287973954,0.702153053,unknown,adult,0.418330776,-0.016119079,0.001196969,0.000163995,0.00311816,0.503288467,0.000708107,4.15E-16,-1.63E-10,-0.707106781,1.49E-10,4.51E-16,8.81E-09,2.21,0.499017679
Lemur_catta,GX011848.MP4_3701,1,0.03,22.6,4.389,10.905,78.135,51.436,61.49066667,24.293,70.37166667,31.184,86.533,77.67733333,113.2216667,115.4793333,123.943,130.36,151.366,153.9593333,151.571,31.22066667,84.08666667,122.2693333,102.4806667,21.02,108.7703333,86.735,57.84933333,0.001927975,Melia_azedarach,114.741,87.24277778,104.7101667,92.71683333,67.27933333,7.763333333,109.34,66.77233333,93.72166667,62.45233333,0.076789783,0.384295323,unknown,adult,0.418330776,-0.016119079,0.001196969,0.000163995,0.00311816,0.503288467,0.000708107,4.15E-16,-1.63E-10,-0.707106781,1.49E-10,4.51E-16,8.81E-09,2.21,0.230315852
Lemur_catta,GX011857.MP4_1202,1,0.026,10.7,2.012,8.903333333,81.139,105.0806667,64.93866667,33.56966667,102.3046667,NA,73.26133333,79.438,128.0076667,NA,99.86033333,51.731,129.335,172.9673333,75.76666667,29.449,91.25933333,157.8156667,83.55166667,14.978,92.18733333,171.6533333,63.49366667,0.002100338,Melia_azedarach,104.2605556,103.8171111,69.63016667,82.3995,38.07566667,-21.16566667,36.753,70.53466667,12.273,34.92166666,0.017387203,0.185666615,unknown,adult,0.418330776,-0.016119079,0.001196969,0.000163995,0.00311816,0.503288467,0.000708107,4.15E-16,-1.63E-10,-0.707106781,1.49E-10,4.51E-16,8.81E-09,2.21,0.199607072
Lemur_catta,GX011871.MP4_1610,1,0.124,13.5,1.737,12.247,123.2906667,114.8946667,39.759,37.01866667,87.36433333,80.60633333,80.143,87.73633333,108.0793333,94.92333333,116.7803333,113.619,150.5236667,166.0853333,131.9106667,51.771,103.694,158.5286667,93.42133333,39.07266667,137.691,111.3703333,64.167,0.000257745,Melia_azedarach,130.6362222,106.2447778,98.03883333,78.26966667,46.82966667,35.92633333,74.54633333,75.48933333,67.74366667,77.0213333,0.02763008,0.233445364,unknown,adult,0.418330776,-0.016119079,0.001196969,0.000163995,0.00311816,0.503288467,0.000708107,4.15E-16,-1.63E-10,-0.707106781,1.49E-10,4.51E-16,8.81E-09,2.21,0.951972188
Lemur_catta,GX011871.MP4_1610,2,0.124,13.5,1.737,22.996,138.8933333,124.2056667,45.98666667,33.959,105.4406667,93.67933333,69.836,NA,NA,NA,NA,130.8756667,145.004,147.6323333,149.9293333,38.73,83.09333333,135.0633333,109.6033333,37.87733333,119.719,145.059,70.33633333,0.000257745,Melia_azedarach,115.9387778,NA,110.1328333,NA,61.91066667,33.45266667,92.99833333,NA,79.593,NA,0.02763008,0.233445364,unknown,adult,0.418330776,-0.016119079,0.001196969,0.000163995,0.00311816,0.503288467,0.000708107,4.15E-16,-1.63E-10,-0.707106781,1.49E-10,4.51E-16,8.81E-09,2.21,0.951972188
Lemur_catta,GX011871.MP4_1909,1,0.073,0.6,1.737,24.18833333,134.8573333,121.198,46.19433333,34.95866667,99.70466667,89.34833333,72.826,83.80533333,123.695,103.314,111.2276667,124.5246667,140.2786667,138.822,149.2426667,53.81166667,91.07566667,162.8886667,104.0566667,54.41966667,152.983,131.9923333,67.342,0.000767951,Melia_azedarach,128.1124444,119.419,108.2923333,78.711,49.203,35.15266667,70.105,59.617,81.90066667,65.03333337,5.48E-05,0.010471784,unknown,adult,0.418330776,-0.016119079,0.001196969,0.000163995,0.00311816,0.503288467,0.000708107,4.15E-16,-1.63E-10,-0.707106781,1.49E-10,4.51E-16,8.81E-09,2.21,0.56043524
Lemur_catta,GX011871.MP4_1909,2,0.073,0.6,1.737,14.28,130.828,127.9113333,39.76933333,29.86433333,107.541,92.94766667,64.114,70.00966667,98.34466667,108.868,108.7296667,125.5373333,142.026,168.5423333,142.0756667,59.00766667,111.6553333,136.441,99.56333333,42.142,123.8083333,147.7446667,75.11533333,0.000767951,Melia_azedarach,125.8298889,112.2378889,108.5955,74.2495,30.37066667,23.287,83.39533333,55.72966667,66.96033333,68.96033337,5.48E-05,0.010471784,unknown,adult,0.418330776,-0.016119079,0.001196969,0.000163995,0.00311816,0.503288467,0.000708107,4.15E-16,-1.63E-10,-0.707106781,1.49E-10,4.51E-16,8.81E-09,2.21,0.56043524
Lemur_catta,GX011872.MP4_1,1,0.073,0.6,1.737,21.89266667,128.8596667,125.3143333,47.318,26.75966667,99.09833333,93.84833333,63.496,85.668,135.2393333,114.5343333,104.5883333,131.314,145.1123333,163.3186667,153.1093333,64.129,109.3936667,126.0346667,108.8946667,48.55833333,142.0606667,153.5323333,71.988,0.000767951,Melia_azedarach,132.1888889,121.0657778,112.5486667,75.95316667,35.71866667,29.76133333,82.75566667,63.77533333,81.12133333,57.2703333,5.48E-05,0.010471784,unknown,adult,0.418330776,-0.016119079,0.001196969,0.000163995,0.00311816,0.503288467,0.000708107,4.15E-16,-1.63E-10,-0.707106781,1.49E-10,4.51E-16,8.81E-09,2.21,0.56043524
Lemur_catta,GX011872.MP4_1,2,0.073,0.6,1.737,13.66266667,122.49,112.785,41.664,27.35633333,98.42,88.79233333,62.20533333,85.45266667,116.3873333,93.43866667,114.217,129.281,140.561,149.1886667,150.2523333,59.30033333,106.4193333,138.4373333,100.8803333,43.377,134.526,NA,65.07433333,0.000767951,Melia_azedarach,127.1687778,112.4324444,107.6633333,77.9405,34.14166667,24.07,85.904,71.79,85.178,72.553,5.48E-05,0.010471784,unknown,adult,0.418330776,-0.016119079,0.001196969,0.000163995,0.00311816,0.503288467,0.000708107,4.15E-16,-1.63E-10,-0.707106781,1.49E-10,4.51E-16,8.81E-09,2.21,0.56043524
Lemur_catta,GX011873.MP4_2092,1,0.029,23.8,5.852,14.633,113.1283333,103.9636667,55.44433333,39.599,99.54233333,82.875,86.218,94.71966667,123.4213333,142.4876667,127.108,118.0703333,150.661,153.0866667,136.0226667,NA,NA,NA,NA,39.78266667,125.2606667,145.9936667,78.56133333,0.001969692,Melia_azedarach,NA,112.0306667,107.292,91.27616667,NA,13.586,78.28766667,80.08666667,57.46133333,71.66366667,0.085040332,0.403545296,unknown,adult,0.418330776,-0.016119079,0.001196969,0.000163995,0.00311816,0.503288467,0.000708107,4.15E-16,-1.63E-10,-0.707106781,1.49E-10,4.51E-16,8.81E-09,2.21,0.222638657
Lemur_catta,GX016317.MP4_3813,1,0.013,27.4,4.7,5.353333333,78.92666667,89.40466667,66.56166667,19.31866667,70.04733333,39.93333333,88.212,119.1076667,147.5353333,92.34866667,127.487,109.278,133.608,158.3336667,140.9333333,34.996,88.19666667,153.336,88.274,24.05633333,101.6413333,NA,67.50766667,0.000877532,Voamotrokora,107.8153333,98.83644444,104.2205,97.02433333,45.41133333,8.879333333,85.22166667,113.7543334,73.42566667,60.92533333,0.112184615,0.460199785,unknown,adult,0.418330776,-0.016119079,0.001196969,0.000163995,0.00311816,0.503288467,0.000708107,4.15E-16,-1.63E-10,-0.707106781,1.49E-10,4.51E-16,8.81E-09,2.21,0.099803536
Lemur_catta,GX016318.MP4_662,1,0.029,-2.2,6.072,17.41666667,112.892,91.796,39.404,26.289,73.18433333,76.70933333,100.311,58.69633333,95.16266667,102.2156667,107.2826667,NA,NA,NA,NA,46.22366667,95.76833333,120.7846667,106.98,NA,NA,NA,NA,0.001969692,Melia_azedarach,NA,93.74633333,NA,73.34333333,NA,39.70766667,NA,41.27966666,NA,67.8786667,0.000737084,-0.038387809,unknown,adult,0.418330776,-0.016119079,0.001196969,0.000163995,0.00311816,0.503288467,0.000708107,4.15E-16,-1.63E-10,-0.707106781,1.49E-10,4.51E-16,8.81E-09,2.21,0.222638657
Lemur_catta,GX016319.MP4_2308,1,0.031,-17.2,1.829,11.08133333,115.0323333,96.46366667,47.79,29.82266667,86.31266667,71.757,78.90833333,69.21033333,94.5,89.70566667,110.3063333,66.24866667,102.594,153.5033333,106.8096667,42.73833333,81.296,151.4196667,94.03033333,39.95966667,84.34633333,170.8803333,83.86533333,0.001887142,Melia_azedarach,89.41211111,98.615,95.3375,79.04816667,21.298,28.71966667,26.289,58.129,22.94433333,62.5163333,0.044721638,-0.29570805,unknown,adult,0.418330776,-0.016119079,0.001196969,0.000163995,0.00311816,0.503288467,0.000708107,4.15E-16,-1.63E-10,-0.707106781,1.49E-10,4.51E-16,8.81E-09,2.21,0.237993047
Lemur_catta,GX016319.MP4_4817,1,0.031,-17.2,1.829,2.409666667,101.1413333,105.6876667,50.71433333,27.036,107.5196667,107.6946667,62.806,44.41033333,87.198,104.2366667,95.41333333,99.95266667,133.0256667,161.61,124.145,39.855,79.11966667,133.7686667,99.32033333,39.12433333,95.131,167.9,79.78766667,0.001887142,Melia_azedarach,102.4254444,98.61966667,101.9663333,73.06383333,53.906,-6.378333333,60.82833333,42.00066666,44.35733333,44.699,0.044721638,-0.29570805,unknown,adult,0.418330776,-0.016119079,0.001196969,0.000163995,0.00311816,0.503288467,0.000708107,4.15E-16,-1.63E-10,-0.707106781,1.49E-10,4.51E-16,8.81E-09,2.21,0.237993047
Lemur_catta,GX016323.MP4_498,1,0.031,-17.2,1.829,4.300333333,106.248,119.5106667,42.969,18.72566667,93.907,90.34533333,67.26233333,83.52333333,107.2703333,63.35166667,110.7236667,132.8793333,142.7946667,157.642,150.1173333,39.53233333,79.12533333,133.7266667,99.39,36.17566667,113.678,146.8526667,65.17233333,0.001887142,Melia_azedarach,111.866,102.4751111,107.6448333,76.84633333,63.66933333,12.341,96.70366667,79.223,84.945,67.7546667,0.044721638,-0.29570805,unknown,adult,0.418330776,-0.016119079,0.001196969,0.000163995,0.00311816,0.503288467,0.000708107,4.15E-16,-1.63E-10,-0.707106781,1.49E-10,4.51E-16,8.81E-09,2.21,0.237993047
Lemur_catta,GX016323.MP4_1069,1,0.058,-9.7,1.372,9.354,122.5596667,121.1053333,44.733,34.751,111.0996667,83.11366667,66.027,62.553,94.48366667,104.8916667,112.665,127.2103333,143.662,144.038,148.372,44.17733333,86.752,135.857,98.57433333,22.198,90.621,151.2293333,69.59966667,0.001058736,Melia_azedarach,107.0116667,109.381,108.9858333,78.699,56.91,11.46,105.0123333,53.199,78.77233333,67.932,0.014296531,-0.16848938,unknown,adult,0.418330776,-0.016119079,0.001196969,0.000163995,0.00311816,0.503288467,0.000708107,4.15E-16,-1.63E-10,-0.707106781,1.49E-10,4.51E-16,8.81E-09,2.21,0.445277314
Lemur_catta,GX016324.MP4_3323,1,0.031,-17.2,1.829,17.589,138.5466667,127.658,36.665,37.34633333,109.4446667,87.26966667,69.56033333,67.675,97.999,102.4393333,108.3903333,107.388,146.1086667,171.3556667,124.3546667,51.33733333,89.92433333,161.4543333,107.7826667,41.56066667,117.9296667,150.162,65.367,0.001887142,Melia_azedarach,117.9875556,115.3301111,94.86083333,72.52766667,56.18433333,29.102,65.82733333,50.086,58.98766667,71.7253333,0.044721638,-0.29570805,unknown,adult,0.418330776,-0.016119079,0.001196969,0.000163995,0.00311816,0.503288467,0.000708107,4.15E-16,-1.63E-10,-0.707106781,1.49E-10,4.51E-16,8.81E-09,2.21,0.237993047
Lemur_catta,GX016324.MP4_3323,2,0.031,-17.2,1.829,19.401,123.6523333,103.5586667,54.921,38.433,108.7363333,75.55533333,76.36766667,73.97466667,111.431,118.6913333,106.1726667,123.9643333,141.8356667,152.7893333,147.273,56.75,103.2806667,129.309,101.702,32.78066667,110.788,159.155,64.551,0.001887142,Melia_azedarach,118.6347778,114.6065556,105.912,80.54683333,38.555,14.916,91.18366667,54.57366667,82.722,51.2516667,0.044721638,-0.29570805,unknown,adult,0.418330776,-0.016119079,0.001196969,0.000163995,0.00311816,0.503288467,0.000708107,4.15E-16,-1.63E-10,-0.707106781,1.49E-10,4.51E-16,8.81E-09,2.21,0.237993047
Lemur_catta,GX016326.MP4_1,1,0.031,-17.2,1.829,31.83166667,140.2233333,106.9533333,56.00333333,49.97533333,123.1703333,70.51566667,75.15366667,53.86766667,82.91733333,134.0663333,116.8213333,126.8616667,133.4676667,163.639,151.8493333,51.69,89.82066667,162.9006667,101.7113333,32.50066667,116.463,146.8513333,63.54633333,0.001887142,Melia_azedarach,113.2504444,115.437,107.6978333,86.41233333,43.647,17.053,94.361,22.036,88.303,60.81799997,0.044721638,-0.29570805,unknown,adult,0.418330776,-0.016119079,0.001196969,0.000163995,0.00311816,0.503288467,0.000708107,4.15E-16,-1.63E-10,-0.707106781,1.49E-10,4.51E-16,8.81E-09,2.21,0.237993047
Lemur_catta,GX016328.MP4_511,1,0.058,-9.7,1.372,18.086,129.1743333,111.7216667,46.53566667,31.28666667,109.2716667,78.16966667,73.63633333,79.478,121.2493333,86.72333333,111.848,104.387,126.2013333,147.7316667,146.075,NA,109.377,132.8273333,NA,15.49133333,103.6956667,168.6146667,59.92033333,0.001058736,Melia_azedarach,113.0913333,119.8984444,102.9976667,79.19183333,16.82433333,19.90266667,88.89566667,61.392,86.15466667,65.31233333,0.014296531,-0.16848938,unknown,adult,0.418330776,-0.016119079,0.001196969,0.000163995,0.00311816,0.503288467,0.000708107,4.15E-16,-1.63E-10,-0.707106781,1.49E-10,4.51E-16,8.81E-09,2.21,0.445277314
Lemur_catta,GX016328.MP4_511,2,0.058,-9.7,1.372,40.53166667,133.8333333,102.659,63.60966667,47.29933333,127.1716667,91.70766667,75.63033333,104.6813333,142.4383333,99.36166667,116.2336667,127.246,148.6653333,148.7083333,145.2383333,62.604,114.3086667,129.865,99.42833333,45.29,131.8343333,151.527,67.33433333,0.001058736,Melia_azedarach,131.6027778,134.4811111,106.2863333,89.92166667,34.35666667,6.661666667,81.956,64.14966663,77.904,52.62400003,0.014296531,-0.16848938,unknown,adult,0.418330776,-0.016119079,0.001196969,0.000163995,0.00311816,0.503288467,0.000708107,4.15E-16,-1.63E-10,-0.707106781,1.49E-10,4.51E-16,8.81E-09,2.21,0.445277314
Lemur_catta,GX016332.MP4_10190,1,0.071,-2,0.457,17.20433333,133.3263333,112.989,39.717,36.46733333,97.67966667,88.04333333,81.05033333,44.38533333,85.94266667,91.02133333,93.83433333,130.5483333,149.2016667,153.0793333,151.4573333,61.70233333,113.235,132.4603333,96.59566667,40.182,116.0143333,151.8543333,81.074,0.000801544,Melia_azedarach,126.1503333,105.6495556,116.2656667,66.77566667,35.96666667,35.64666667,90.36633333,27.181,70.38333333,54.11733333,0.000609173,-0.034899497,unknown,adult,0.418330776,-0.016119079,0.001196969,0.000163995,0.00311816,0.503288467,0.000708107,4.15E-16,-1.63E-10,-0.707106781,1.49E-10,4.51E-16,8.81E-09,2.21,0.54508085
Lemur_catta,GX016333.MP4_5977,1,0.024,3.5,9.181,17.22833333,94.82466667,85.85266667,62.33,22.82133333,93.98266667,75.046,65.53666667,91.28533333,133.4363333,117.9223333,117.647,115.942,148.1176667,153.275,132.4416667,52.292,80.861,139.7073333,119.4153333,36.69566667,109.0433333,166.094,77.12833333,NA,Voandelaka,112.674,107.4145556,104.785,89.9885,67.25666667,0.842,79.24633333,74.057,55.31333333,55.317,0.001865202,0.06104854,unknown,adult,0.418330776,-0.016119079,0.001196969,0.000163995,0.00311816,0.503288467,0.000708107,4.15E-16,-1.63E-10,-0.707106781,1.49E-10,4.51E-16,8.81E-09,2.21,0.184252682
Lemur_catta,GX016336.MP4_7934,1,0.02,15.6,4.206,5.044,111.0103333,127.3043333,44.60566667,33.527,97,114.0016667,73.985,44.33833333,85.00066667,99.83133333,87.22233333,105.305,127.5626667,175.7743333,133.643,53.01366667,89.12933333,165.4496667,107.143,34.427,96.348,170.9566667,84.713,0.0023882,Melia_azedarach,104.3466667,97.67033333,109.178,65.914,38.43333333,14.01033333,70.878,39.29433333,48.93,42.61666666,0.036837433,0.268919821,unknown,adult,0.418330776,-0.016119079,0.001196969,0.000163995,0.00311816,0.503288467,0.000708107,4.15E-16,-1.63E-10,-0.707106781,1.49E-10,4.51E-16,8.81E-09,2.21,0.153543901
Lemur_catta,GX016342.MP4_2982,1,0.057,4.9,6.108,11.249,75.794,69.65766667,39.55866667,6.680666667,60.641,48.77733333,77.15466667,103.191,125.1183333,167.279,139.732,136.2046667,167.411,147.0063333,144.42,25.55033333,53.72866667,137.584,101.314,2.693666667,67.27766667,NA,58.16866667,0.001081644,Melia_azedarach,96.13911111,87.18444444,101.2943333,89.64533333,113.6823333,15.153,133.511,91.942,86.25133333,100.1733333,0.003654704,0.085416923,m,adult,0.418330776,-0.016119079,0.001196969,0.000163995,0.00311816,0.503288467,0.000708107,4.15E-16,-1.63E-10,-0.707106781,1.49E-10,4.51E-16,8.81E-09,2.21,0.437600119
Lemur_catta,GX016343.MP4_3198,1,0.057,4.9,6.108,10.66633333,127.715,116.9786667,39.64966667,31.36833333,99.49133333,99.07033333,73.36766667,52.92533333,98.32833333,103.629,92.29,NA,NA,NA,NA,41.98533333,101.4136667,122.756,100.9863333,60.498,141.3586667,121.303,79.142,0.001081644,Melia_azedarach,NA,108.5115556,NA,65.96983333,NA,28.22366667,NA,42.259,NA,52.64033333,0.003654704,0.085416923,unknown,adult,0.418330776,-0.016119079,0.001196969,0.000163995,0.00311816,0.503288467,0.000708107,4.15E-16,-1.63E-10,-0.707106781,1.49E-10,4.51E-16,8.81E-09,2.21,0.437600119
Lemur_catta,GX016343.MP4_3198,2,0.057,4.9,6.108,20.76266667,122.1913333,108.259,48.48333333,27.81466667,104.169,88.32333333,64.51433333,61.353,103.0593333,106.8656667,101.0706667,NA,NA,NA,NA,5.968,68.34833333,108.1233333,97.696,NA,NA,NA,NA,0.001081644,Melia_azedarach,NA,109.8065556,NA,74.777,NA,18.02233333,NA,40.59033333,NA,52.58733337,0.003654704,0.085416923,unknown,adult,0.418330776,-0.016119079,0.001196969,0.000163995,0.00311816,0.503288467,0.000708107,4.15E-16,-1.63E-10,-0.707106781,1.49E-10,4.51E-16,8.81E-09,2.21,0.437600119
Lemur_catta,GX016344.MP4_521,1,0.057,4.9,6.108,18.545,121.607,90.10166667,47.17366667,40.354,118.101,68.839,70.64066667,72.68966667,108.857,114.686,113.6363333,142.927,157.344,123.9723333,152.7863333,62.013,101.6623333,124.2856667,113.186,41.30733333,114.1416667,138.072,80.48,0.001081644,Melia_azedarach,124.3826667,116.1883333,116.6331667,80.405,55.68166667,3.506,101.6196667,54.14466667,72.30633333,66.46266663,0.003654704,0.085416923,unknown,adult,0.418330776,-0.016119079,0.001196969,0.000163995,0.00311816,0.503288467,0.000708107,4.15E-16,-1.63E-10,-0.707106781,1.49E-10,4.51E-16,8.81E-09,2.21,0.437600119
Lemur_catta,GX016344.MP4_521,2,0.057,4.9,6.108,14.899,114.0913333,83.93866667,45.23966667,24.427,97.01266667,69.03533333,65.73166667,73.85366667,101.307,60.55133333,116.4843333,111.6693333,146.731,135.756,136.2076667,73.15633333,125.6573333,111.891,105.5253333,32.475,122.6703333,142.2636667,66.65033333,0.001081644,Melia_azedarach,131.6862222,104.137,101.429,80.862,21.07366667,17.07866667,79.19433333,58.95466667,69.55733333,71.24466663,0.003654704,0.085416923,unknown,adult,0.418330776,-0.016119079,0.001196969,0.000163995,0.00311816,0.503288467,0.000708107,4.15E-16,-1.63E-10,-0.707106781,1.49E-10,4.51E-16,8.81E-09,2.21,0.437600119
Lemur_catta,GX016346.MP4_1359,1,0.057,4.9,6.108,21.236,111.8,77.116,61.557,34.228,99.92466667,52.243,74.89333333,114.001,146.4053333,148.299,130.8426667,81.11366667,100.997,136.5613333,133.8516667,57.07533333,87.85333333,116.2816667,115.6333333,35.86766667,141.9976667,NA,54.47166667,0.001081644,Melia_azedarach,110.2826667,119.3766667,94.16166667,96.19983333,13.14366667,11.87533333,45.246,92.765,79.38,69.2856667,0.003654704,0.085416923,unknown,adult,0.418330776,-0.016119079,0.001196969,0.000163995,0.00311816,0.503288467,0.000708107,4.15E-16,-1.63E-10,-0.707106781,1.49E-10,4.51E-16,8.81E-09,2.21,0.437600119
Lemur_catta,GX016346.MP4_1359,2,0.057,4.9,6.108,21.63,110.6756667,118.4633333,58.22366667,49.27866667,130.1426667,127.1126667,79.357,84.51266667,121.1276667,145.3013333,121.958,96.64466667,109.6703333,160.1763333,143.3773333,46.44633333,84.93933333,140.4056667,97.05366667,36.62566667,136.6103333,177.6613333,59.64,0.001081644,Melia_azedarach,110.4066667,120.6486667,101.5086667,90.09083333,24.731,-19.467,60.019,62.88266667,83.73733333,63.73433333,0.003654704,0.085416923,unknown,adult,0.418330776,-0.016119079,0.001196969,0.000163995,0.00311816,0.503288467,0.000708107,4.15E-16,-1.63E-10,-0.707106781,1.49E-10,4.51E-16,8.81E-09,2.21,0.437600119
Lophocebus_albigena,GX010231.MP4_3848,1,0.18,-9.3,NA,42.82433333,114.976,61.81,57.309,NA,NA,NA,NA,NA,NA,NA,NA,106.6656667,132.504,142.0006667,128.3373333,NA,NA,NA,NA,NA,NA,NA,NA,0.000273961,Ficus_natalensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013144284,-0.161603821,unknown,adult,-0.1854494,-0.324780757,0.240796404,0.12992794,0.007481467,0.001808088,-0.462356993,-1.53E-16,-1.34E-10,-1.59E-16,1.05E-08,-0.707106781,9.79E-11,7.135,0.934991894
Lophocebus_albigena,GX010231.MP4_9840,1,0.18,-9.3,NA,32.599,134.6476667,97.25466667,53.41366667,38.75,119.55,76.31033333,72.01933333,74.349,96.376,79.285,119.745,84.133,118.2543333,NA,116.4926667,59.43866667,113.306,NA,99.59266667,28.79533333,117.8526667,155.814,70.192,0.000273961,Ficus_natalensis,116.471,116.8578889,93.34233333,86.57933333,4.948333333,15.09766667,55.33766667,41.75,46.30066667,66.33133333,0.013144284,-0.161603821,unknown,adult,-0.1854494,-0.324780757,0.240796404,0.12992794,0.007481467,0.001808088,-0.462356993,-1.53E-16,-1.34E-10,-1.59E-16,1.05E-08,-0.707106781,9.79E-11,7.135,0.934991894
Lophocebus_albigena,GX010231.MP4_9840,2,0.18,-9.3,NA,43.38866667,135.2786667,104.6563333,63.715,45.34766667,121.611,84.54833333,76.22533333,82.17033333,102.6783333,92.62866667,121.5456667,95.23733333,123.1753333,NA,122.6246667,58.22866667,116.806,NA,90.08733333,32.097,122.438,143.756,67.288,0.000273961,Ficus_natalensis,120.8064444,119.856,94.95633333,92.63033333,6.369333333,13.66766667,63.14033333,38.78166666,55.33666667,57.8306667,0.013144284,-0.161603821,unknown,adult,-0.1854494,-0.324780757,0.240796404,0.12992794,0.007481467,0.001808088,-0.462356993,-1.53E-16,-1.34E-10,-1.59E-16,1.05E-08,-0.707106781,9.79E-11,7.135,0.934991894
Lophocebus_albigena,GX010231.MP4_9840,3,0.18,-9.3,NA,30.172,127.8636667,97.41166667,58.317,36.34433333,114.5613333,66.191,77.312,79.83533333,93.90066667,88.87566667,124.964,95.01466667,127.4233333,170.3166667,121.487,67.69033333,109.602,151.2503333,99.52766667,24.12233333,107.527,139.2636667,62.60866667,0.000273961,Ficus_natalensis,114.8507778,112.1085556,92.04783333,91.6405,17.82133333,13.30233333,70.89233333,49.66333333,58.87833333,66.647,0.013144284,-0.161603821,unknown,adult,-0.1854494,-0.324780757,0.240796404,0.12992794,0.007481467,0.001808088,-0.462356993,-1.53E-16,-1.34E-10,-1.59E-16,1.05E-08,-0.707106781,9.79E-11,7.135,0.934991894
Lophocebus_albigena,GX10233.MP4_178,1,0.18,-9.3,NA,28.60866667,134.1116667,102.2023333,50.75766667,40.70266667,108.0393333,62.33966667,72.52333333,53.09766667,87.099,100.1573333,108.9776667,108.5266667,136.0523333,145.1006667,133.5836667,62.68266667,125.544,123.8176667,90.873,33.03133333,112.6766667,145.668,72.02866667,0.000273961,Ficus_natalensis,124.7576667,109.75,102.8061667,79.86766667,10.50833333,26.07233333,75.49533333,24.489,61.555,58.22000003,0.013144284,-0.161603821,unknown,adult,-0.1854494,-0.324780757,0.240796404,0.12992794,0.007481467,0.001808088,-0.462356993,-1.53E-16,-1.34E-10,-1.59E-16,1.05E-08,-0.707106781,9.79E-11,7.135,0.934991894
Lophocebus_albigena,GX101234.MP4_994,1,0.18,-9.3,NA,22.848,122.256,119.578,49.40066667,36.332,120.0486667,82.38566667,73.796,75.517,117.824,109.7746667,115.245,100.487,126.0963333,170.65,127.175,56.772,114.263,138.2256667,90.85933333,36.968,128.8953333,170.9616667,60.10333333,0.000273961,Ficus_natalensis,123.0848889,120.0428889,93.63916667,82.32283333,11.83333333,2.207333333,63.519,52.669,67.07166667,65.84433333,0.013144284,-0.161603821,unknown,adult,-0.1854494,-0.324780757,0.240796404,0.12992794,0.007481467,0.001808088,-0.462356993,-1.53E-16,-1.34E-10,-1.59E-16,1.05E-08,-0.707106781,9.79E-11,7.135,0.934991894
Lophocebus_albigena,GX101234.MP4_994,2,0.18,-9.3,NA,45.73133333,145.2746667,104.754,62.29366667,42.49833333,134.565,75.731,123.7016667,77.67733333,121.8833333,130.9923333,106.9343333,91.60233333,122.999,NA,122.5666667,73.021,128.7443333,NA,92.46133333,41.23733333,115.9096667,NA,70.802,0.000273961,Ficus_natalensis,122.551,133.9076667,96.68433333,84.614,-5.745333333,10.70966667,50.365,31.946,51.76466667,44.64066663,0.013144284,-0.161603821,unknown,adult,-0.1854494,-0.324780757,0.240796404,0.12992794,0.007481467,0.001808088,-0.462356993,-1.53E-16,-1.34E-10,-1.59E-16,1.05E-08,-0.707106781,9.79E-11,7.135,0.934991894
